threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,experiment_type,split_name,feature_config,model_name,seed,n_columns,best_iteration,fit_seconds,split,threshold_strategy
0.14664680129150967,0.22807363638499262,0.6790284719146077,0.7957186544342507,0.15000576501787155,0.2524253007372914,0.48030752630159157,5821,7372,334,1301,feature_engineering_variant,patient_group_70_15_15,full_summary,PlateauCatBoost_d6_lr002_custom025,42,158,1199,56.924423000076786,test,max_recall_precision_ge_0.15
0.23030372178540903,0.22807363638499262,0.6790284719146077,0.4672782874617737,0.2,0.28010999083409716,0.7351632047477745,10137,3056,871,764,feature_engineering_variant,patient_group_70_15_15,full_summary,PlateauCatBoost_d6_lr002_custom025,42,158,1199,56.924423000076786,test,max_recall_precision_ge_0.20
0.5,0.2694939168914441,0.7008777378507438,0.08993816750983699,0.48484848484848486,0.15173067804646753,0.881295202707186,13122,170,1619,160,feature_engineering_variant,patient_group_70_15_15,full_indicator,PlateauCatBoost_d6_lr002_custom025,42,158,1199,55.80656333302613,validation,default_0.5
0.25633247862303804,0.2694939168914441,0.7008777378507438,0.4345137717818999,0.2572379367720466,0.32316053511705684,0.7851502886338,11060,2232,1006,773,feature_engineering_variant,patient_group_70_15_15,full_indicator,PlateauCatBoost_d6_lr002_custom025,42,158,1199,55.80656333302613,validation,best_f1
0.17606528449679637,0.2694939168914441,0.7008777378507438,0.7099494097807757,0.18222478718799595,0.2900114810562572,0.5896755357972264,7624,5668,516,1263,feature_engineering_variant,patient_group_70_15_15,full_indicator,PlateauCatBoost_d6_lr002_custom025,42,158,1199,55.80656333302613,validation,best_f2
0.06936475619168953,0.2694939168914441,0.7008777378507438,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,feature_engineering_variant,patient_group_70_15_15,full_indicator,PlateauCatBoost_d6_lr002_custom025,42,158,1199,55.80656333302613,validation,max_recall_precision_ge_0.12
0.13128066546186662,0.2694939168914441,0.7008777378507438,0.8684654300168634,0.15,0.25581587879791373,0.40355649923694514,4537,8755,234,1545,feature_engineering_variant,patient_group_70_15_15,full_indicator,PlateauCatBoost_d6_lr002_custom025,42,158,1199,55.80656333302613,validation,max_recall_precision_ge_0.15
0.19864676933352807,0.2694939168914441,0.7008777378507438,0.6177627880831928,0.2,0.30217211987902115,0.6631942140534802,8896,4396,680,1099,feature_engineering_variant,patient_group_70_15_15,full_indicator,PlateauCatBoost_d6_lr002_custom025,42,158,1199,55.80656333302613,validation,max_recall_precision_ge_0.20
0.5,0.22959598341402546,0.6789315342141173,0.060550458715596334,0.4230769230769231,0.10593900481540931,0.8873077960615052,13058,135,1536,99,feature_engineering_variant,patient_group_70_15_15,full_indicator,PlateauCatBoost_d6_lr002_custom025,42,158,1199,55.80656333302613,test,default_0.5
0.25062188016889153,0.22959598341402546,0.6789315342141173,0.40672782874617736,0.21717831482691052,0.28315946348733234,0.7729295926625304,10796,2397,970,665,feature_engineering_variant,patient_group_70_15_15,full_indicator,PlateauCatBoost_d6_lr002_custom025,42,158,1199,55.80656333302613,test,best_f1
0.1452356231789286,0.22959598341402546,0.6789315342141173,0.8024464831804281,0.1492095985442966,0.25163022631377063,0.4736984084165093,5712,7481,323,1312,feature_engineering_variant,patient_group_70_15_15,full_indicator,PlateauCatBoost_d6_lr002_custom025,42,158,1199,55.80656333302613,test,best_f2
0.09420396786048348,0.22959598341402546,0.6789315342141173,0.964525993883792,0.12000608781675672,0.21345425013535463,0.21621257081197734,1629,11564,58,1577,feature_engineering_variant,patient_group_70_15_15,full_indicator,PlateauCatBoost_d6_lr002_custom025,42,158,1199,55.80656333302613,test,max_recall_precision_ge_0.12
0.14709595402403233,0.22959598341402546,0.6789315342141173,0.7932721712538227,0.1500115660421004,0.2523100865674545,0.4815888858915565,5844,7349,338,1297,feature_engineering_variant,patient_group_70_15_15,full_indicator,PlateauCatBoost_d6_lr002_custom025,42,158,1199,55.80656333302613,test,max_recall_precision_ge_0.15
0.23104459984169265,0.22959598341402546,0.6789315342141173,0.46422018348623856,0.2,0.2795580110497238,0.7361748044240626,10157,3036,876,759,feature_engineering_variant,patient_group_70_15_15,full_indicator,PlateauCatBoost_d6_lr002_custom025,42,158,1199,55.80656333302613,test,max_recall_precision_ge_0.20
0.5,0.26814595015578013,0.6988718568878871,0.0893760539629005,0.48036253776435045,0.15071090047393365,0.8810961449140734,13120,172,1620,159,feature_engineering_variant,patient_group_70_15_15,full_plus_categorical_interactions,PlateauCatBoost_d6_lr002_custom025,42,162,1198,64.53675587510224,validation,default_0.5
0.25220228295221986,0.26814595015578013,0.6988718568878871,0.43732433951658234,0.2516170763260026,0.31944159310203246,0.7800411386105766,10978,2314,1001,778,feature_engineering_variant,patient_group_70_15_15,full_plus_categorical_interactions,PlateauCatBoost_d6_lr002_custom025,42,162,1198,64.53675587510224,validation,best_f1
0.174882728731028,0.26814595015578013,0.6988718568878871,0.7082630691399663,0.1818969250757904,0.2894555478980014,0.5895428306018181,7625,5667,519,1260,feature_engineering_variant,patient_group_70_15_15,full_plus_categorical_interactions,PlateauCatBoost_d6_lr002_custom025,42,162,1198,64.53675587510224,validation,best_f2
0.0693997453877832,0.26814595015578013,0.6988718568878871,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,feature_engineering_variant,patient_group_70_15_15,full_plus_categorical_interactions,PlateauCatBoost_d6_lr002_custom025,42,162,1198,64.53675587510224,validation,max_recall_precision_ge_0.12
0.12989092883945144,0.26814595015578013,0.6988718568878871,0.8774592467678471,0.15000960984047665,0.25621665982765696,0.3986464070068343,4447,8845,218,1561,feature_engineering_variant,patient_group_70_15_15,full_plus_categorical_interactions,PlateauCatBoost_d6_lr002_custom025,42,162,1198,64.53675587510224,validation,max_recall_precision_ge_0.15
0.19852384876939835,0.26814595015578013,0.6988718568878871,0.6087689713322091,0.2,0.3010842368640534,0.6663791387432818,8960,4332,696,1083,feature_engineering_variant,patient_group_70_15_15,full_plus_categorical_interactions,PlateauCatBoost_d6_lr002_custom025,42,162,1198,64.53675587510224,validation,max_recall_precision_ge_0.20
0.5,0.2303840139472499,0.6777928059801892,0.05871559633027523,0.40336134453781514,0.10250934329951948,0.8866333962773132,13051,142,1539,96,feature_engineering_variant,patient_group_70_15_15,full_plus_categorical_interactions,PlateauCatBoost_d6_lr002_custom025,42,162,1198,64.53675587510224,test,default_0.5
0.24931267350805725,0.2303840139472499,0.6777928059801892,0.40856269113149846,0.21737715587373901,0.28377230246389124,0.7725923927704343,10788,2405,967,668,feature_engineering_variant,patient_group_70_15_15,full_plus_categorical_interactions,PlateauCatBoost_d6_lr002_custom025,42,162,1198,64.53675587510224,test,best_f1
0.14330165373710602,0.2303840139472499,0.6777928059801892,0.8103975535168195,0.14829322887520985,0.2507095553453169,0.4658753709198813,5583,7610,310,1325,feature_engineering_variant,patient_group_70_15_15,full_plus_categorical_interactions,PlateauCatBoost_d6_lr002_custom025,42,162,1198,64.53675587510224,test,best_f2
0.09497104768133685,0.2303840139472499,0.6777928059801892,0.9602446483180428,0.12000305740273638,0.2133442043755945,0.21917992986242243,1680,11513,65,1570,feature_engineering_variant,patient_group_70_15_15,full_plus_categorical_interactions,PlateauCatBoost_d6_lr002_custom025,42,162,1198,64.53675587510224,test,max_recall_precision_ge_0.12
0.14745260787470424,0.2303840139472499,0.6777928059801892,0.7883792048929663,0.1500058186896311,0.25205318732890103,0.4840841650930672,5889,7304,346,1289,feature_engineering_variant,patient_group_70_15_15,full_plus_categorical_interactions,PlateauCatBoost_d6_lr002_custom025,42,162,1198,64.53675587510224,test,max_recall_precision_ge_0.15
0.23236929265049783,0.2303840139472499,0.6777928059801892,0.4507645259938838,0.2,0.27706766917293235,0.7406258429997302,10245,2948,898,737,feature_engineering_variant,patient_group_70_15_15,full_plus_categorical_interactions,PlateauCatBoost_d6_lr002_custom025,42,162,1198,64.53675587510224,test,max_recall_precision_ge_0.20
0.5,0.17997895087899113,0.6254925682770043,0.0,0.0,0.0,0.881958728684228,13292,0,1779,0,feature_engineering_variant,patient_group_70_15_15,full_plus_raw_diag_codes,PlateauCatBoost_d6_lr002_custom025,42,161,1200,4.97876487497706,validation,default_0.5
0.4940987026209305,0.17997895087899113,0.6254925682770043,0.5328836424957841,0.18632075471698112,0.2761031017911752,0.6701612368124212,9152,4140,831,948,feature_engineering_variant,patient_group_70_15_15,full_plus_raw_diag_codes,PlateauCatBoost_d6_lr002_custom025,42,161,1200,4.97876487497706,validation,best_f1
0.4904028628310359,0.17997895087899113,0.6254925682770043,1.0,0.11831604150039904,0.21159678858162356,0.12036361223541901,35,13257,0,1779,feature_engineering_variant,patient_group_70_15_15,full_plus_raw_diag_codes,PlateauCatBoost_d6_lr002_custom025,42,161,1200,4.97876487497706,validation,best_f2
0.4931284071990666,0.17997895087899113,0.6254925682770043,0.5340078695896571,0.18612852664576804,0.27604242336190615,0.6693650056399708,9138,4154,829,950,feature_engineering_variant,patient_group_70_15_15,full_plus_raw_diag_codes,PlateauCatBoost_d6_lr002_custom025,42,161,1200,4.97876487497706,validation,max_recall_precision_ge_0.12
0.4931284071990666,0.17997895087899113,0.6254925682770043,0.5340078695896571,0.18612852664576804,0.27604242336190615,0.6693650056399708,9138,4154,829,950,feature_engineering_variant,patient_group_70_15_15,full_plus_raw_diag_codes,PlateauCatBoost_d6_lr002_custom025,42,161,1200,4.97876487497706,validation,max_recall_precision_ge_0.15
0.4951373986838734,0.17997895087899113,0.6254925682770043,0.28499156829679595,0.23625349487418454,0.25834394904458596,0.8068475880830734,11653,1639,1272,507,feature_engineering_variant,patient_group_70_15_15,full_plus_raw_diag_codes,PlateauCatBoost_d6_lr002_custom025,42,161,1200,4.97876487497706,validation,max_recall_precision_ge_0.20
0.5,0.1557985172033901,0.5992002060215882,0.0,0.0,0.0,0.8897356352845968,13193,0,1635,0,feature_engineering_variant,patient_group_70_15_15,full_plus_raw_diag_codes,PlateauCatBoost_d6_lr002_custom025,42,161,1200,4.97876487497706,test,default_0.5
0.4940987026209305,0.1557985172033901,0.5992002060215882,0.4813455657492355,0.16107245190339747,0.2413740223892041,0.6663744267601834,9094,4099,848,787,feature_engineering_variant,patient_group_70_15_15,full_plus_raw_diag_codes,PlateauCatBoost_d6_lr002_custom025,42,161,1200,4.97876487497706,test,best_f1
0.4915711617391382,0.1557985172033901,0.5992002060215882,0.9963302752293578,0.11056811240073305,0.19904692082111436,0.11586188292419747,89,13104,6,1629,feature_engineering_variant,patient_group_70_15_15,full_plus_raw_diag_codes,PlateauCatBoost_d6_lr002_custom025,42,161,1200,4.97876487497706,test,best_f2
