split,experiment_family,feature_config,model_name,threshold_strategy,top_fraction,n_flagged,positives_captured,precision_at_k,recall_at_k,base_rate,lift
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,best_f1,0.05,525,151,0.2876190476190476,0.1602972399150743,0.0897484756097561,3.2047234859973712
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,best_f1,0.1,1050,236,0.22476190476190477,0.2505307855626327,0.0897484756097561,2.5043534526337075
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,best_f1,0.2,2100,353,0.1680952380952381,0.3747346072186836,0.0897484756097561,1.8729592558891923
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,max_recall_precision_ge_0.20,0.01,105,52,0.49523809523809526,0.055201698513800426,0.0897484756097561,5.518066929531898
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,max_recall_precision_ge_0.20,0.05,525,151,0.2876190476190476,0.1602972399150743,0.0897484756097561,3.2047234859973712
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,max_recall_precision_ge_0.20,0.1,1050,236,0.22476190476190477,0.2505307855626327,0.0897484756097561,2.5043534526337075
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,max_recall_precision_ge_0.20,0.2,2100,353,0.1680952380952381,0.3747346072186836,0.0897484756097561,1.8729592558891923
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,max_recall_precision_ge_0.15,0.01,105,52,0.49523809523809526,0.055201698513800426,0.0897484756097561,5.518066929531898
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,max_recall_precision_ge_0.15,0.05,525,151,0.2876190476190476,0.1602972399150743,0.0897484756097561,3.2047234859973712
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,max_recall_precision_ge_0.15,0.1,1050,236,0.22476190476190477,0.2505307855626327,0.0897484756097561,2.5043534526337075
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,max_recall_precision_ge_0.15,0.2,2100,353,0.1680952380952381,0.3747346072186836,0.0897484756097561,1.8729592558891923
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,default_0.5,0.01,105,52,0.49523809523809526,0.055201698513800426,0.0897484756097561,5.518066929531898
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,default_0.5,0.05,525,151,0.2876190476190476,0.1602972399150743,0.0897484756097561,3.2047234859973712
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,default_0.5,0.1,1050,236,0.22476190476190477,0.2505307855626327,0.0897484756097561,2.5043534526337075
test,native_catboost_custom_weights,imb_raw_admin_age_paper_summaries_only_rare100,NativeCatBoost_d5_customPW0.50,default_0.5,0.2,2100,353,0.1680952380952381,0.3747346072186836,0.0897484756097561,1.8729592558891923
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,XGBoost_d4_spw1.50,best_f1,0.01,105,37,0.3523809523809524,0.03927813163481953,0.0897484756097561,3.926316853705389
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,XGBoost_d4_spw1.50,best_f1,0.05,525,131,0.24952380952380954,0.13906581740976645,0.0897484756097561,2.7802567991103024
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,XGBoost_d4_spw1.50,best_f1,0.1,1050,232,0.22095238095238096,0.24628450106157113,0.0897484756097561,2.4619067839450004
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,XGBoost_d4_spw1.50,best_f1,0.2,2100,359,0.17095238095238094,0.38110403397027603,0.0897484756097561,1.9047942574057222
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,LightGBM_spw1.50,best_f1,0.01,105,45,0.42857142857142855,0.04777070063694268,0.0897484756097561,4.7752502274795265
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,LightGBM_spw1.50,best_f1,0.05,525,149,0.2838095238095238,0.15817409766454352,0.0897484756097561,3.162276817308664
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,LightGBM_spw1.50,best_f1,0.1,1050,236,0.22476190476190477,0.2505307855626327,0.0897484756097561,2.5043534526337075
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,LightGBM_spw1.50,best_f1,0.2,2100,354,0.16857142857142857,0.37579617834394907,0.0897484756097561,1.8782650894752804
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,LightGBM_spw0.75,best_f1,0.01,105,49,0.4666666666666667,0.05201698513800425,0.0897484756097561,5.199716914366596
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,LightGBM_spw0.75,best_f1,0.05,525,147,0.28,0.15605095541401273,0.0897484756097561,3.1198301486199576
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,LightGBM_spw0.75,best_f1,0.1,1050,231,0.22,0.24522292993630573,0.0897484756097561,2.451295116772824
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,LightGBM_spw0.75,best_f1,0.2,2100,351,0.16714285714285715,0.37261146496815284,0.0897484756097561,1.8623475887170156
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.25,best_f1,0.01,105,41,0.3904761904761905,0.0435244161358811,0.0897484756097561,4.350783540592458
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.25,best_f1,0.05,525,136,0.259047619047619,0.14437367303609341,0.0897484756097561,2.886373470832069
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.25,best_f1,0.1,1050,230,0.21904761904761905,0.24416135881104034,0.0897484756097561,2.440683449600647
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.25,best_f1,0.2,2100,358,0.17047619047619048,0.38004246284501064,0.0897484756097561,1.899488423819634
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,LightGBM_spw0.75,best_f1,0.01,105,44,0.41904761904761906,0.04670912951167728,0.0897484756097561,4.669133555757759
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,LightGBM_spw0.75,best_f1,0.05,525,146,0.2780952380952381,0.15498938428874734,0.0897484756097561,3.098606814275604
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,LightGBM_spw0.75,best_f1,0.1,1050,234,0.22285714285714286,0.2484076433121019,0.0897484756097561,2.483130118289354
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,LightGBM_spw0.75,best_f1,0.2,2100,358,0.17047619047619048,0.38004246284501064,0.0897484756097561,1.899488423819634
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,LightGBM_spw0.75,best_f1,0.01,105,43,0.4095238095238095,0.045647558386411886,0.0897484756097561,4.563016884035992
