experiment_type,ensemble_name,member_key,feature_config,model_name,negative_ratio,seed,n_members,train_subset_rows,n_columns,fit_seconds,best_iteration,split,threshold_strategy,top_fraction,n_flagged,positives_captured,precision_at_k,recall_at_k,base_rate,lift
history_balanced_bagging_ensemble,rank_average_top8_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303,history_bagging_indicator_cat_interactions,rank_average,-1.0,-1,8,,199,0.0,,test,ranking,0.05,742,256,0.3450134770889488,0.1565749235474006,0.1102643647154033,3.128966261941855
history_balanced_bagging_ensemble,rank_average_top8_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303,history_bagging_indicator_cat_interactions,rank_average,-1.0,-1,8,,199,0.0,,test,ranking,0.1,1483,408,0.275118004045853,0.24954128440366974,0.1102643647154033,2.4950763082519316
history_balanced_bagging_ensemble,rank_average_top8_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303,history_bagging_indicator_cat_interactions,rank_average,-1.0,-1,8,,199,0.0,,test,ranking,0.2,2966,657,0.22151045178691842,0.4018348623853211,0.1102643647154033,2.008903351129313
history_balanced_bagging_ensemble,score_average_top10_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,score_average,-1.0,-1,10,,199,0.0,,test,ranking,0.01,149,75,0.5033557046979866,0.045871559633027525,0.1102643647154033,4.564989840527061
history_balanced_bagging_ensemble,score_average_top10_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,score_average,-1.0,-1,10,,199,0.0,,test,ranking,0.05,742,256,0.3450134770889488,0.1565749235474006,0.1102643647154033,3.128966261941855
history_balanced_bagging_ensemble,score_average_top10_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,score_average,-1.0,-1,10,,199,0.0,,test,ranking,0.1,1483,411,0.27714093054619016,0.25137614678899084,0.1102643647154033,2.5134224575773136
history_balanced_bagging_ensemble,score_average_top10_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,score_average,-1.0,-1,10,,199,0.0,,test,ranking,0.2,2966,654,0.22049898853674982,0.4,0.1102643647154033,1.9997302764666216
history_balanced_bagging_ensemble,rank_average_top10_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,rank_average,-1.0,-1,10,,199,0.0,,test,ranking,0.01,149,73,0.4899328859060403,0.044648318042813454,0.1102643647154033,4.443256778113006
history_balanced_bagging_ensemble,rank_average_top10_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,rank_average,-1.0,-1,10,,199,0.0,,test,ranking,0.05,742,253,0.34097035040431267,0.1547400611620795,0.1102643647154033,3.0922986885597235
history_balanced_bagging_ensemble,rank_average_top10_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,rank_average,-1.0,-1,10,,199,0.0,,test,ranking,0.1,1483,411,0.27714093054619016,0.25137614678899084,0.1102643647154033,2.5134224575773136
history_balanced_bagging_ensemble,rank_average_top10_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,rank_average,-1.0,-1,10,,199,0.0,,test,ranking,0.2,2966,657,0.22151045178691842,0.4018348623853211,0.1102643647154033,2.008903351129313
history_balanced_bagging_ensemble,score_average_top12_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202|BagCat_d5_lr002_neg4_seed404|BagCat_d6_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,score_average,-1.0,-1,12,,199,0.0,,test,ranking,0.01,149,75,0.5033557046979866,0.045871559633027525,0.1102643647154033,4.564989840527061
history_balanced_bagging_ensemble,score_average_top12_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202|BagCat_d5_lr002_neg4_seed404|BagCat_d6_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,score_average,-1.0,-1,12,,199,0.0,,test,ranking,0.05,742,253,0.34097035040431267,0.1547400611620795,0.1102643647154033,3.0922986885597235
history_balanced_bagging_ensemble,score_average_top12_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202|BagCat_d5_lr002_neg4_seed404|BagCat_d6_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,score_average,-1.0,-1,12,,199,0.0,,test,ranking,0.1,1483,411,0.27714093054619016,0.25137614678899084,0.1102643647154033,2.5134224575773136
history_balanced_bagging_ensemble,score_average_top12_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202|BagCat_d5_lr002_neg4_seed404|BagCat_d6_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,score_average,-1.0,-1,12,,199,0.0,,test,ranking,0.2,2966,654,0.22049898853674982,0.4,0.1102643647154033,1.9997302764666216
history_balanced_bagging_ensemble,rank_average_top12_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202|BagCat_d5_lr002_neg4_seed404|BagCat_d6_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,rank_average,-1.0,-1,12,,199,0.0,,test,ranking,0.01,149,73,0.4899328859060403,0.044648318042813454,0.1102643647154033,4.443256778113006
history_balanced_bagging_ensemble,rank_average_top12_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202|BagCat_d5_lr002_neg4_seed404|BagCat_d6_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,rank_average,-1.0,-1,12,,199,0.0,,test,ranking,0.05,742,251,0.33827493261455527,0.15351681957186544,0.1102643647154033,3.067853639638303
history_balanced_bagging_ensemble,rank_average_top12_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202|BagCat_d5_lr002_neg4_seed404|BagCat_d6_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,rank_average,-1.0,-1,12,,199,0.0,,test,ranking,0.1,1483,411,0.27714093054619016,0.25137614678899084,0.1102643647154033,2.5134224575773136
history_balanced_bagging_ensemble,rank_average_top12_validation_members,BagCat_d5_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed303|BagCat_d6_lr002_neg8_seed202|BagCat_d5_lr002_neg8_seed303|BagCat_d6_lr002_neg4_seed202|BagCat_d6_lr002_neg8_seed101|BagCat_d6_lr002_neg8_seed404|BagCat_d6_lr002_neg4_seed303|BagCat_d5_lr002_neg4_seed303|BagCat_d5_lr002_neg2_seed202|BagCat_d5_lr002_neg4_seed404|BagCat_d6_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,rank_average,-1.0,-1,12,,199,0.0,,test,ranking,0.2,2966,656,0.22117329737019556,0.40122324159021405,0.1102643647154033,2.0058456595750824
