threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,experiment_type,ensemble_name,member_key,feature_config,model_name,negative_ratio,seed,n_members,train_subset_rows,n_columns,fit_seconds,best_iteration,split,threshold_strategy
0.14097684374471392,0.238415178559016,0.6822607948659642,0.4935779816513762,0.2,0.28465608465608466,0.7264634475316968,9965,3228,828,807,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7_seed404,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7_seed404,7.0,404,1,63200.0,199,61.627603208995424,1464.0,test,max_recall_precision_ge_0.20
0.5,0.28438673937366865,0.711425697909726,0.05002810567734682,0.5668789808917197,0.09194214876033058,0.8833521332360161,13224,68,1690,89,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7_seed808,7.0,808,1,63200.0,199,64.82359033299144,1498.0,validation,default_0.5
0.16809117174463653,0.28438673937366865,0.711425697909726,0.4536256323777403,0.2682845744680851,0.33716315019845416,0.789463207484573,11091,2201,972,807,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7_seed808,7.0,808,1,63200.0,199,64.82359033299144,1498.0,validation,best_f1
0.10521498484313073,0.28438673937366865,0.711425697909726,0.7448004496908376,0.1818805765271105,0.29236540158870256,0.5744144383252604,7332,5960,454,1325,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7_seed808,7.0,808,1,63200.0,199,64.82359033299144,1498.0,validation,best_f2
0.044146123342827207,0.28438673937366865,0.711425697909726,0.9943788645306352,0.12000542704022793,0.21416464891041162,0.13861057660407405,320,12972,10,1769,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7_seed808,7.0,808,1,63200.0,199,64.82359033299144,1498.0,validation,max_recall_precision_ge_0.12
0.07748668951205846,0.28438673937366865,0.711425697909726,0.8763350196739741,0.15000481093043394,0.256161682550115,0.39924358038617214,4458,8834,220,1559,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7_seed808,7.0,808,1,63200.0,199,64.82359033299144,1498.0,validation,max_recall_precision_ge_0.15
0.12062383412075352,0.28438673937366865,0.711425697909726,0.6638560989319843,0.2,0.30739198334200935,0.6468714750182469,8568,4724,598,1181,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7_seed808,7.0,808,1,63200.0,199,64.82359033299144,1498.0,validation,max_recall_precision_ge_0.20
0.5,0.23662976278991593,0.6826763150044123,0.03730886850152905,0.5398230088495575,0.06979405034324943,0.8903425950903696,13141,52,1574,61,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7_seed808,7.0,808,1,63200.0,199,64.82359033299144,1498.0,test,default_0.5
0.15512368682855784,0.23662976278991593,0.6826763150044123,0.44831804281345566,0.21240220226021442,0.288242233582383,0.755867278122471,10475,2718,902,733,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7_seed808,7.0,808,1,63200.0,199,64.82359033299144,1498.0,test,best_f1
0.09242663239945856,0.23662976278991593,0.6826763150044123,0.7724770642201835,0.15348158950054686,0.25608272506082724,0.5051254383598597,6227,6966,372,1263,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7_seed808,7.0,808,1,63200.0,199,64.82359033299144,1498.0,test,best_f2
0.05760251070501709,0.23662976278991593,0.6826763150044123,0.9584097859327217,0.12000306325624138,0.21329884979241817,0.22046128945238738,1702,11491,68,1567,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7_seed808,7.0,808,1,63200.0,199,64.82359033299144,1498.0,test,max_recall_precision_ge_0.12
0.08927423630510876,0.23662976278991593,0.6826763150044123,0.7871559633027523,0.15,0.25198237885462554,0.48469112489884003,5900,7293,348,1287,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7_seed808,7.0,808,1,63200.0,199,64.82359033299144,1498.0,test,max_recall_precision_ge_0.15
0.14503652349609167,0.23662976278991593,0.6826763150044123,0.4868501529051988,0.2,0.28352626892252897,0.7286889668195307,10009,3184,839,796,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7_seed808,7.0,808,1,63200.0,199,64.82359033299144,1498.0,test,max_recall_precision_ge_0.20
0.5,0.28787231926588125,0.7109012644087057,0.05227655986509275,0.6038961038961039,0.09622348680807036,0.8840820118107624,13231,61,1686,93,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed37,7.5,37,1,67150.0,199,69.29012162506115,1498.0,validation,default_0.5
0.16954622391442753,0.28787231926588125,0.7109012644087057,0.4052838673412029,0.28252351097178685,0.33294851073655046,0.8083073452325659,11461,1831,1058,721,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed37,7.5,37,1,67150.0,199,69.29012162506115,1498.0,validation,best_f1
0.10293048934832273,0.28787231926588125,0.7109012644087057,0.7223159078133783,0.18800292611558156,0.2983515207801254,0.5989648994758144,7742,5550,494,1285,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed37,7.5,37,1,67150.0,199,69.29012162506115,1498.0,validation,best_f2
0.041477345094069425,0.28787231926588125,0.7109012644087057,0.9960652051714446,0.12000541785182176,0.21420368691447567,0.13734987724769424,298,12994,7,1772,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed37,7.5,37,1,67150.0,199,69.29012162506115,1498.0,validation,max_recall_precision_ge_0.12
0.07352655834738489,0.28787231926588125,0.7109012644087057,0.8740865654862282,0.1500096469226317,0.25607245780156446,0.4005042797425519,4481,8811,224,1555,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed37,7.5,37,1,67150.0,199,69.29012162506115,1498.0,validation,max_recall_precision_ge_0.15
0.11358223525768725,0.28787231926588125,0.7109012644087057,0.6526138279932546,0.2,0.3061708860759494,0.6508526308804989,8648,4644,618,1161,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed37,7.5,37,1,67150.0,199,69.29012162506115,1498.0,validation,max_recall_precision_ge_0.20
0.5,0.24140584070101836,0.6827043624978588,0.03363914373088685,0.5670103092783505,0.06351039260969978,0.8906123550040465,13151,42,1580,55,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed37,7.5,37,1,67150.0,199,69.29012162506115,1498.0,test,default_0.5
0.15227153062333476,0.24140584070101836,0.6827043624978588,0.42262996941896025,0.22225796075908652,0.29131534569983136,0.7732667925546264,10775,2418,944,691,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed37,7.5,37,1,67150.0,199,69.29012162506115,1498.0,test,best_f1
