threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,experiment_type,feature_config,model_name,n_columns,fit_seconds,best_iteration,split,threshold_strategy
0.17304064258269417,0.28369393972079787,0.7098353546922949,0.716132658797077,0.187546003238628,0.297246850209986,0.6002919514298984,7773,5519,505,1274,patient_history_features,history_full_indicator,HistoryCat_d6_lr002_custom025,195,57.21431437507272,1279,validation,best_f2
0.06914356853373906,0.28369393972079787,0.7098353546922949,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,patient_history_features,history_full_indicator,HistoryCat_d6_lr002_custom025,195,57.21431437507272,1279,validation,max_recall_precision_ge_0.12
0.1258683358612717,0.28369393972079787,0.7098353546922949,0.8707138842046094,0.15000968429207825,0.25592730276745146,0.4023621524782695,4515,8777,230,1549,patient_history_features,history_full_indicator,HistoryCat_d6_lr002_custom025,195,57.21431437507272,1279,validation,max_recall_precision_ge_0.15
0.18952639214089648,0.28369393972079787,0.7098353546922949,0.6447442383361439,0.2,0.30529677934522226,0.6536394399840754,8704,4588,632,1147,patient_history_features,history_full_indicator,HistoryCat_d6_lr002_custom025,195,57.21431437507272,1279,validation,max_recall_precision_ge_0.20
0.5,0.23670011203161917,0.6838739197948315,0.08256880733944955,0.4299363057324841,0.13853258081067213,0.8867682762341516,13014,179,1500,135,patient_history_features,history_full_indicator,HistoryCat_d6_lr002_custom025,195,57.21431437507272,1279,test,default_0.5
0.2680214587566049,0.23670011203161917,0.6838739197948315,0.3657492354740061,0.24279334145351197,0.29184968277208395,0.8042891826274615,11328,1865,1037,598,patient_history_features,history_full_indicator,HistoryCat_d6_lr002_custom025,195,57.21431437507272,1279,test,best_f1
0.15526530078952028,0.23670011203161917,0.6838739197948315,0.7443425076452599,0.1589395324539637,0.26194575979337065,0.537496628001079,6753,6440,418,1217,patient_history_features,history_full_indicator,HistoryCat_d6_lr002_custom025,195,57.21431437507272,1279,test,best_f2
0.09177380287039301,0.23670011203161917,0.6838739197948315,0.963302752293578,0.12,0.21341463414634146,0.21702185055300782,1643,11550,60,1575,patient_history_features,history_full_indicator,HistoryCat_d6_lr002_custom025,195,57.21431437507272,1279,test,max_recall_precision_ge_0.12
0.14356889865045583,0.23670011203161917,0.6838739197948315,0.7798165137614679,0.15,0.25160335471139617,0.48846776369031564,5968,7225,360,1275,patient_history_features,history_full_indicator,HistoryCat_d6_lr002_custom025,195,57.21431437507272,1279,test,max_recall_precision_ge_0.15
0.21937553715327393,0.23670011203161917,0.6838739197948315,0.4984709480122324,0.2,0.28546409807355516,0.7248448880496359,9933,3260,820,815,patient_history_features,history_full_indicator,HistoryCat_d6_lr002_custom025,195,57.21431437507272,1279,test,max_recall_precision_ge_0.20
0.5,0.2850776508921959,0.7103780150168726,0.1017425519955031,0.4826666666666667,0.1680594243268338,0.8810961449140734,13098,194,1598,181,patient_history_features,history_full_indicator_cat_interactions,HistoryCat_d6_lr0015_custom025,199,89.37128087494057,1827,validation,default_0.5
0.26601936204434157,0.2850776508921959,0.7103780150168726,0.41877459246767845,0.2793400824896888,0.3351327035537562,0.8038617211863844,11370,1922,1034,745,patient_history_features,history_full_indicator_cat_interactions,HistoryCat_d6_lr0015_custom025,199,89.37128087494057,1827,validation,best_f1
